Title,Location,Company,Salary,Sponsored,Description
Artificial Intelligence Developer,"Chennai, Tamil Nadu",Trigyn Technologies Limited,"₹7,00,000 - ₹10,00,000 a year",Sponsored,"Job Summary
Recruit & train teachers at scale in delivering an excellent online classroom experience.
Company Background
In 2030, Artificial Intelligence and Robotics will touch 800 Million jobs. The world will split into creators and consumers. WhiteHat Jr makes kids creators in the new world with the first structured coding curriculum in the world for early childhood.
Kids learn logic, structure, sequence and algorithmic thinking to generate creative outcomes like animations and apps. All classes are taught via a live 1:1 Online platform connecting Top 99.9th percentile of certified teachers to kids 6-14 years of age.
Location - WeWork Powai, Near L&T. (Mumbai Location only)
More about WhiteHat Jr:
https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/former-disney-india- heads-edtech-startup-raises-10-million-in-series-a-round/articleshow/71082167.cms?from=mdr
https://yourstory.com/2019/10/edtech-startup-mumbai-whitehatjr-kids-learn-coding
About Founder: Karan Bajaj, Ex-Discovery CEO | https://en.wikipedia.org/wiki/Karan_Bajaj
Responsibilities and Duties
Responsibilities and Duties
Excellent oral communication skills in English with a passion to resolve customer queries successfully and quickly
Understanding Operating Systems like Windows 7,8,10 and MacOS.
Troubleshooting Network and Internet Issues for Clients.
Fixing Software and Drivers on Client Systems.
Understanding of Settings and Control Panel Options.
Fixing Issues in Device Manager and External Devices.
Understanding Latest Privacy Settings and Access Control in Devices
Setting Up System using Remote Desktop Connections like AnyDesk, TeamViewer, etc
Adept at technology to troubleshoot and ensure smooth online class experience.
Active listening skills, patience and detail obsession to maintain call logs.
Qualifications and Skills
Qualifications :
A bachelor’s degree is required. Graduate in Computer Science/IT or strong passion for devise and software tech debugging
Min. 1-3 years relevant experience OR Fresher Can Also APPLY
Benefits
Salary: 20k/month to 25k/month In-hand (Plus performance incentive upto 12k/month) Work Hours: 10 a.m. - 7 p.m. (Monday-Saturday)
Job Type: Full-time
Salary: ₹200,000.00 to ₹300,000.00 /year
Education:
Bachelor's (Preferred)
Benefits:
Provident fund (PF)
Industry:
Education & Instruction"
Technical Support Executive,"Mumbai, Maharashtra",Whitehat Education Technology Pvt. Ltd.,"₹2,00,000 - ₹3,00,000 a year",Sponsored,None
Artificial Intelligence Developer,"Chennai, Tamil Nadu",Trigyn Technologies Limited,"₹7,00,000 - ₹10,00,000 a year",Sponsored,"Job Summary
Recruit & train teachers at scale in delivering an excellent online classroom experience.
Company Background
In 2030, Artificial Intelligence and Robotics will touch 800 Million jobs. The world will split into creators and consumers. WhiteHat Jr makes kids creators in the new world with the first structured coding curriculum in the world for early childhood.
Kids learn logic, structure, sequence and algorithmic thinking to generate creative outcomes like animations and apps. All classes are taught via a live 1:1 Online platform connecting Top 99.9th percentile of certified teachers to kids 6-14 years of age.
Location - WeWork Powai, Near L&T. (Mumbai Location only)
More about WhiteHat Jr:
https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/former-disney-india- heads-edtech-startup-raises-10-million-in-series-a-round/articleshow/71082167.cms?from=mdr
https://yourstory.com/2019/10/edtech-startup-mumbai-whitehatjr-kids-learn-coding
About Founder: Karan Bajaj, Ex-Discovery CEO | https://en.wikipedia.org/wiki/Karan_Bajaj
Responsibilities and Duties
Responsibilities and Duties
Excellent oral communication skills in English with a passion to resolve customer queries successfully and quickly
Understanding Operating Systems like Windows 7,8,10 and MacOS.
Troubleshooting Network and Internet Issues for Clients.
Fixing Software and Drivers on Client Systems.
Understanding of Settings and Control Panel Options.
Fixing Issues in Device Manager and External Devices.
Understanding Latest Privacy Settings and Access Control in Devices
Setting Up System using Remote Desktop Connections like AnyDesk, TeamViewer, etc
Adept at technology to troubleshoot and ensure smooth online class experience.
Active listening skills, patience and detail obsession to maintain call logs.
Qualifications and Skills
Qualifications :
A bachelor’s degree is required. Graduate in Computer Science/IT or strong passion for devise and software tech debugging
Min. 1-3 years relevant experience OR Fresher Can Also APPLY
Benefits
Salary: 20k/month to 25k/month In-hand (Plus performance incentive upto 12k/month) Work Hours: 10 a.m. - 7 p.m. (Monday-Saturday)
Job Type: Full-time
Salary: ₹200,000.00 to ₹300,000.00 /year
Education:
Bachelor's (Preferred)
Benefits:
Provident fund (PF)
Industry:
Education & Instruction"
IT Project Manager - Software Development,"Ahmedabad, Gujarat",Azine Technologies,"₹8,00,000 - ₹10,00,000 a year",Sponsored,"Trigyn has a contractual opportunity for a Artificial Intelligence Developer. This position is based at our office Chennai / Mumbai / Pune.
Job Description:
Perform feasibility and impact analysis, architecture design and development of tools using advanced technologies.
Produce various documentations required as part of implementation.
Ability to meet the timelines set by the support center on the change requests raised.
Support migration plan and procedures.
Prepare Unit test scripts and execute as required.
Design and build web services to integrate Oracle PeopleSoft with third party systems in real time.
Develop custom reports and analytics, dashboards for the various business requirements.
Expected outputs and deliverables:
Deliver the newly developed tools and provide support for these tools.
Provide maintenance and support for the system and execute any change requests as required.
Help in peer review and document the test results in the in-house tools.
Deliver design and development of the enhancements raised by the business.
Develop custom reports for the various business requirements.
Implement customizations that come out from the fit-gap exercise.
Consolidate and Package release deliverables.
Design test cases and test scripts under own direction, mapping back to pre-determined criteria, recording and reporting outcomes.
Academic qualifications:
Bachelor’s degree or equivalent Certification in Computer science, Information Technology or related fields a requirement.
Experience:
Minimum of 3 years of functionally related professional experience in software development is required.
Experience of Data Science, Business Analytics, Predictive Analytics, NLP, Machine Learning and Cognitive Computing is required
Experience of programming languages Like R, Python, MySQL, NodeJS is required
Experience developing new applications within an agile environment preferred
Experience of supporting migration plans and procedures is required
Demonstrated experience of defining system test conditions; design test cases and test scripts is required
Demonstrable relevant knowledge to design and build web services in real time preferred.
Knowledge of data base systems is required
Language:
English is required;
Working knowledge of another language would be an asset
TRIGYN TECHNOLOGIES is a multinational IT services company with resources deployed in 25 countries. TRIGYN is an ISO 9001:2015, ISO 27001:2013 (ISMS) and CMMI Level 5 certified company. Trigyn has offices in United States, Canada, Germany Switzerland and India.
Job Type: Full-time
Salary: ₹700,000.00 to ₹1,000,000.00 /year
Experience:
Machine Learning: 2 years (Required)
Artificial Intelligence: 3 years (Required)"
Sr. Python Developer/Machine Learning Engineer,"Ahmedabad, Gujarat",Azine Technologies,"₹40,000 - ₹70,000 a month",Sponsored,"Job Summary
As Project Manager - Software Development you will be responsible for managing engineering and developing cohesive codes with high proficiency in multiple languages and be comfortable on both front end and back end programming.
Responsibilities and Duties
Report directly to the CEO
Lead, motivate, and manage a multidisciplinary IT team.
Provide coaching, mentoring, performance management, and technical guidance that encourages growth within the team with the ability to manage teams with a headcount of 10+ people in Ahmedabad.
Increase the technology aspect of product development throughput 20x.
Review code, lead technical discussions and promote best practices.
Guide the team to deliver clean code and architecture and enable the business to scale
Be able to jump in and lead by example; writing high-quality, highly-testable code.
Promote lean and agile ways of delivering value through the technology team.
Be the steward of the company's technology resources and technology spend.
Creating timelines for the development and deployment of all technological services as well as manage teamwork to meet deadlines.
Making executive decisions on behalf of the company's technological requirements.
Integrate the technology element with the company's business partnerships.
Collaborate with the executive team members on strategic planning and management.
Provide visibility into the development roadmap, sprints, throughput and expected timelines.
Develop and design new scalable, loosely coupled and high-performance architecture.
Work closely with the CEO on effective product management practices.
Key Skills
Artificial Intelligence, Machine Learning, Java, Python, PHP, Web Development
Required Experience and Qualifications
**
The Successful Applicant
BE./B.Tech
5+ years of experience in a digital product development role in a software engineering business
5+ years of experience in Java for a commercial software company.
UX/UI, product development and project management experience
Understanding of emerging technologies like Artificial Intelligence, Machine Learning, Optical Character Recognition, Anti-Spoofing, etc.
Proven experience in growing markets for technology products & services.
An ability to collaborate internally and externally with business partners
Self-starter, independent and proactive
Excellent interpersonal and communications skills
Benefits
If you…
are good at partnering, innovating, and making things happen―you are aligned to our core values
then, apply now!
We Offer
A competitive salary and extensive social benefits
Diverse and dynamic work environment
Work-life balance and support for career development
Job Type: Full-time
Salary: ₹800,000.00 to ₹1,000,000.00 /year
Experience:
Software Development: 3 years (Preferred)
total work: 5 years (Preferred)
Project Management: 2 years (Preferred)
Education:
Bachelor's (Required)"
Senior Consultant - Research,"New Delhi, Delhi",Avasant,None,Organic,"Job Summary
We are looking for a Sr Python Developer to join our team and help us develop and maintain various emerging technologies including Machine Learning, Deep learning/Neural Networks and Artificial intelligence.
A Sr Python Developers responsibilities include writing and testing code, debugging programs and integrating applications with third-party web services. To be successful in this role, you should have experience using server-side logic and work well in a team.
Ultimately, you’ll build highly responsive web applications that align with our business needs.
__
If you are passionate about technology, constantly seeking to learn and improve skillset, then you are the type of person we are looking for!
**
You'll get an opportunity to work for our clients who are worlds top companies.
**
Responsibilities and Duties
Write effective, scalable code
Develop back-end components to improve responsiveness and overall performance
Integrate user-facing elements into applications
Test and debug programs
Improve functionality of existing systems
Implement security and data protection solutions
Networking knowledge is a plus++
Assess and prioritize feature requests
Coordinate with internal teams to understand user requirements and provide technical solutions
Key Skills
Python, Django, Java, Problem-Solving Skills, Debugging Skills, Understanding of Web Frameworks, Design Skills, Machine Learning principles
Required Experience and Qualifications
Working Experience: 5+ Years
**
Educational Qualifications: B.E. / B.Tech / MCA
Expert knowledge in at least 2-3 of these frameworks:
Django, TurboGears, Numpy, Pandas, Matplotlib, Flask, Web2py, Bottle.
Knowledge of object-relational mapping (ORM)
**
Familiarity with front-end technologies (like JavaScript and HTML5)
**
Team spirit
**
Good problem-solving skills
Benefits
Alternate Weekends Off
and more.....
Job Type: Full-time
Salary: ₹40,000.00 to ₹70,000.00 /month
Experience:
total work: 4 years (Required)
Python: 4 years (Required)
Machine Learning/Neural Networks: 1 year (Required)
Education:
Bachelor's (Required)
Industry:
Software Development
Work Remotely:
Temporarily due to COVID-19"
Research and development Specialist,"Mumbai, Maharashtra",Antal International,None,Organic,"Responsibilities:
Delivery ownership of a Research Product that includes an annual calendar of research artefacts (market reports, white papers and points of views) in upcoming technology domains (blockchain, automation, cloud, artificial intelligence etc.)

• Establish innovative research processes, methodologies and frameworks to develop industry leading quality that is repeatable and improves continuously

• Directly conduct in-depth research through primary and secondary research methods, structuring and analysing the data to develop impactful insights

• Exceptional project management while leading a lean and diversified team
Deliver research findings through multiple channels – written reports, briefs, interviews and presentations – to a variety of consumers

• Engage with industry ecosystem comprising of technology service providers, technology firms, research consumers and others directly
Qualifications:

Master’s with 7-8 years of experience in research, strategy or consulting domains (in the technology space)
Aspiration to be known as a voice to reckon with in the technology space
Significant exposure and interest in emerging technologies, with an inherent curiosity to analyze how they will impact the world
• Strong sense of ownership and adherence to quality and timelines • Exceptional quantitative and data interpretation skills

• Excellent communication and presentation skills – both written and verbal (English)

About Us:

Avasant is a leading management consulting firm committed to solving the grand challenges in an ever-changing world by translating the power of digital technologies into realizable strategies that accelerate business growth, and enables organizations to achieve their strategic objectives. Since 2001, Avasant experts have executed over 1,000 engagements across 40+ countries. The firm has been recognized as ""World's Best Outsourcing Advisor"" by the International Association of Outsourcing Professionals (IAOP) for nine consecutive years. To learn more, visit avasant.com"
Data Scientist,"Noida, Uttar Pradesh",Gauge Data Solutions,None,Organic,"We are looking for an innovator who is committed, passionate and focussed and has the ability to achieve the desired goals. A candidate should have confidence, crystal clear thinking, able to brainstorm ideas, ability to make the right decisions in hard times and interested in making an impact on society.
innovator Skills:
Digital Signal Processing, Matlab, Digital Filters, Averaging
Machine Learning (ML), Artificial Intelligence (AI)
Good knowledge of hardware designing, components selection
Interested in social impact, designing medical devices
Experience:
Freshers may apply with enough project experience
Experience matters"
Team Lead - AI/ML Annotation Team,"Hyderabad, Telangana",Apple,None,Organic,"Primary role

Staying abreast with the latest techniques and algorithms used in data analytics and overseeing their adoption by delivery teams. Leading in house efforts in researching newer and novel analytics methodologies. Expected to be actively involved in all stages of solution delivery to the client.

Secondary role

Mentoring junior staff.

Basic skills

An expert in any two or more of the following; Machine learning, Operations research, Agent based modeling, game theory, statistics or similar methodologies.

A strong experience with at least one of the following; R, Matlab, SAS, SPSS or similar packages.

A basic knowledge of one of the following; Python, C/C++, Java.

Preferred skills

Experience with analyzing actual business data.

Domain knowledge of industry verticals (such as healthcare, telecom etc.)

Education

PhD or MS (with peer reviewed publications) in a quantitative field, such as Physics, Machine Learning, Artificial Intelligence, Statistics, Mathematics, Engineering, etc.

If interested, kindly send your cv on hr@gaugeanalytics.com"
Data Science Engineer,"Pune, Maharashtra",Cognologix technologies,"₹5,00,000 - ₹15,00,000 a year",Organic,"Summary
Posted: Oct 12, 2019
Weekly Hours: 40
Role Number:200107915
You’re passionate about supporting others to achieve the highest level of service in every interaction. You’re a role model and leader who advocates for their team. You’re invested in your work relationships and hold yourself and your team to a high standard of accountability. You’re naturally curious and gravitate towards tools and resources that enrich your team. If you are ready to inspire and lead, join Apple and help us leave the world better than we found it. Are you interested in being part of a team that continues to innovate the way people and machines interact? The launch of Siri was a defining moment in the history of Artificial Intelligence. Siri offers a faster, easier way to get things done on your Apple devices, even before you ask. Millions of people now use Siri to send a message, play their favorite song or even take a selfie. As a Team Lead, you will focus on leading a team of Annotation Analysts. You will be responsible for the team’s operational success, mentoring their career growth, and collaborating cross-functionally with other internal teams.
Key Qualifications
Minimum 2 years experience in a people management capacity in a large or multi-site inbound contact center or similar dynamic environment supervising 15+ employees
Experience leading in a professional environment
Knowledge of contact center management tools, processes, procedures, and performance metrics, and can innovate and improve as needed
Excellent influencing skills and ability to work with key business partners
Prioritizes coaching needs and experienced in developing employees to achieve optimal results
Able to develop coaching plans that incorporate observations and key performance trends
Leads a standard for high-quality work by consistently meeting and exceeding performance goals
Strong and effective written and verbal interpersonal skills with the ability to tailor your message to your audience
Solution oriented leader who demonstrates creativity and curiosity
Description
As an AI/ML Annotation Team Lead, you’ll be responsible for providing daily leadership and promoting the development of 30 Annotation Analyst team members. You are self-motivated, friendly and have a passion to support your team’s development through critical and creative thinking. You’ll identify, promote, and implement innovative ideas to meet and exceed performance and quality goals set by leadership. You will support employees’ success through establishing relationships and seeking to understand what motivates individuals. You will oversee performance management, ensuring daily, monthly, quarterly operational metrics are met. You’ll effectively execute on management and administrative tasks such as leading staff meetings, conducting regular one-on-one’s, hiring, training, and development of employee performance. You will drive operational improvements, team collaboration, and recommend innovative solutions to business challenges. You’ll establish clear and effective working relationships and communication channels with internal partners. This position comes with competitive pay, great benefits, eligibility to participate in our company stock plan, time off, an employee discount, and dedicated resources to support your ongoing growth and career development.
Education & Experience
Bachelors degree or equivalent work experience preferred
Additional Requirements
Ability to work Monday- Friday from 9:00am-6:00pm local time; with scheduling and work flexibility based on business needs
Successful completion of a pre-employment assessment and background check"
Online Tutor,"Meerut, Uttar Pradesh",Tech Mech International Pvt Ltd,"₹10,000 - ₹20,000 a month",Organic,"Responsibilities:
· Partners with business stakeholders to translate business objectives into clearly defined analytical projects.
· Identify opportunities for text analytics and NLP to enhance the core product platform, select the best machine learning techniques to the specific business problem and then build the models that solve the problem.
· Own the end-end process, from recognizing the problem to implementing the solution.
· Define the variables and their inter-relationships and extract the data from our data repositories, leveraging infrastructure including Cloud computing solutions and relational database environments.
· Build predictive models that are accurate and robust and that help our customers to utilize the core platform to the maximum extent.
Skills and Qualifications:
· 3 years + of experience.
· An advanced degree in predictive analytics, machine learning, artificial intelligence; or a degree in programming and significant experience with text analytics/NLP. He shall have a strong background in machine learning (unsupervised and supervised techniques). In particular, excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, logistic regression, MLPs, RNNs, etc.
· Experience with text mining, parsing, and classification using state-of-the-art techniques.
· Experience with information retrieval, Natural Language Processing, Natural Language Understanding and Neural Language Modeling.
· Ability to evaluate the quality of ML models and to define the right performance metrics for models in accordance with the requirements of the core platform.
· Experience in the Python data science ecosystem: Pandas, NumPy, SciPy, scikit-learn, NLTK, Gensim, etc.
· Excellent verbal and written communication skills, particularly possessing the ability to share technical results and recommendations to both technical and non-technical audiences.
· Ability to perform high-level work both independently and collaboratively as a project member or leader on multiple projects.
Job Type: Full-time
Salary: ₹500,000.00 to ₹1,500,000.00 /year
Experience:
work: 3 years (Preferred)
total work: 3 years (Preferred)
Education:
Bachelor's (Preferred)"
Data Science Trainee,"Bengaluru, Karnataka",3d-ip semiconductors,None,Organic,"We are into Education & Training programs and looking for Online Trainer's or Online Tutors for different subjects & vocational course.
Trainer should be well versed & smart to work online - give classes via Zoom App or other mode and record & report on regular basis.
You are fit for the job:
if you think you can take time out and have skills to be a trainer in - any subject English, Maths, Science or other subjects
You have knowledge of professional skills - Python, Pearl, Java, C++, .Net, Artificial Intelligence, Organic Farming etc (any subject you are expert in).
Can record & teach online.
The job will be Commission based or as per the discussion.
For Selection please share the CV & recorded demo of minimum 3 minutes sooner.
Job Types: Full-time, Part-time, Temporary, Commission
Salary: ₹10,000.00 to ₹20,000.00 /month
Experience:
work: 1 year (Preferred)
Teaching: 1 year (Preferred)
childcare: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
Yes"
AI Coach,"Hyderabad, Telangana",Suneratech,None,Organic,"The training will be for a period of 6 months
Candidates currently undergoing graduation need NOT apply (This program is only for candidates who have degrees)
Only candidates with Masters or above degree should apply
Details
Training will be in projects in Artificial Intelligence (AI)
Training will be conducted in our Bangalore office
Please share your CV to careers@3d-ipsemi.com
Qualification required
M.Tech/PhD in Computer Science or Electronics degree
Knowledge of Python programming skills is required
Candidates with prior data science experience or course will be given preference"
Trainer/ Faculty Member- Machine Learning,"Thane, Maharashtra",Itvedant,"₹35,000 - ₹45,000 a month",Organic,"Mandatory Skills: IT Project Coordinator,Artificial Intelligence/Machine Learning
Skills:
Very good communication skills.
Come with a experience of managing U.S BPO process/U.S Clients.
Comminucates with U.S clients on project requirements and captures them.
Co-ordinates with product head and comes up with implementation plan.
Conducts and minutes project implementation review calls.
Updated project status to all stakeholders.
Preferably works in 2nd Shift.

Special Skills:
Exp Level-4-6 Yrs."
Sr. Technical Product Business Analyst,"Gurgaon, Haryana",Ocrolus,None,Organic,"Location – Andheri and Thane
About Us:
itvedant was started with the aim of bridging the gap between education and skills needed for the job with an intense passion for teaching. We are looking for dynamic and passionate people from the software industry to be the part of our family who can lead the team of students towards a bright future.
Job Brief:
We are looking for an expert Trainer/ Faculty Member who is confident in his/her conduct who is an experienced and professional Machine Learning Engineer with a capability of imparting the knowledge of Artificial Intelligence to the students.
Job Description:
Contribute in all phases of the development life-cycle of the students and training a dynamic team of students.
Should possess strong knowledge of Machine learning along with a passion for Artificial Intelligence.
Should stay up-to-date with the latest developments in the field.
Facilitating the students available resources such as curriculum, data, hardware, etc.
Upgrading the student’s knowledge quality by taking them through the important functionalities of Machine Learning as per the syllabus.
Sharply train the student’s minds in analyzing the Machine Learning Algorithms that could be used to solve the given problems.
Train and guide the students to analyze the errors and design strategies to overcome them.
Lead learning enhancement through developing assignment and assessment modules, integrate the use of advanced technology for upscaled training quality and develop plans to track and monitor the progress of students.
Should be capable of completing the assigned module in the given time.
Conduct regular research for further enhancement of curriculum on a regular basis.
Should be able to communicate and connect with students in an effective way.
Should be committed to deliver best in class training and a willingness to enrich careers.
Any other work allotted by the management
Skills Required:
Effective communication Skills.
Proficiency with deep learning framework such as Tensorflow.
Domain Expertise and ability to deliver.
Analytical Skills and problem solving.
Good Scripting and programming skills
Data-oriented personality
Qualification and Experience:
BE/BTech/MTech from a reputed institute.
2-3 Years of Industry experience.
Salary Range:
35k to 45k"
[Java Microservices]-Senior Software Engineer,Karnataka,Telstra,None,Sponsored,"Who We Are:
Ocrolus is a fintech infrastructure company that transforms documents into actionable data. Powered by Artificial Intelligence and a unique human-in-the-loop data validation process, Ocrolus plugs directly into customer workflows via API, eliminating the need for manual data work. The solution includes built-in fraud detection and analytics, enabling customers to make smarter and faster business decisions with unprecedented precision.

Use-cases include loan underwriting, account openings, invoice processing, and other document-intensive processes. Ocrolus has raised over $30 million in venture capital, backed by Oak HC/FT, FinTech Collective, Bullpen Capital, and QED Investors, among others.

Conduct data analysis to make business recommendations (cost-benefit, invest-divest, forecasting, impact analysis).
Deliver effective presentations of findings and recommendations to multiple levels of leadership, creating visual displays of quantitative information. Develop and automate reports, iteratively build and prototype dashboards to provide insights at scale, solving for analytical needs.
Collaborate with cross-functional partners to understand their business needs, formulate and complete end-to-end analysis that includes data gathering, analysis, ongoing scaled deliverables and presentations.
Develop a vision and roadmap for analytics across a product or functional group.
Requirements
Obtain and maintain a solid understanding of all Ocrolus solutions as well as where crowd sourcing solutions can be implemented
Develop comprehensive project plans that merge user requirements with company goals and coordinate various technical personnel during all project phases
Review proposed modifications on product road map, including meeting with interested parties to approve and implement beneficial changes.
Communicate proactively inter departmentally
Anticipate details of future projects by communicating directly with customers and staying informed of relevant trends and industry news.

Required:
Extensive leadership experience and strong teaming abilities
Excellent problem-solving skills and experience creating GTM product plans
Minimum three years’ experience working as a project manager with a focus on android mobile applications
Minimum two years as a growth product manager focused on growing a mobile application within India with relevant case studies

Positives:
Proficiency with SQL
Understanding mobile application development life cycle
Experience with the android and google play services applications

We’re a young and rapidly growing FinTech company - if you have ever wanted to jump on a rocket ship as it’s taking off, now is your chance!"
Ionic 4/ Angular developer 6,"Kolkata, West Bengal",PatientMD,"₹4,00,000 - ₹12,00,000 a year",Sponsored,"At Telstra, we have a clear purpose: to build a connected future so everyone can thrive. We believe it’s people who give purpose to our technology. So we are committed to staying close to our customers and providing them the best experience. And delivering the best technology.
This is where YOU come in, by playing your part in helping our customers connect: faster, better and smarter.
Who we are?
Telstra is Australia's leading telecommunications and technology company with a rich heritage that’s been built over 100 years. From our humble beginnings in the Postmaster General’s Office to the global business we are today our people have been at the forefront of technology innovation. More recently, we have the largest Internet of Things network in Australia and are leading the way in 5G. And this is just the beginning of what we’re hoping to achieve together.
We offer a full range of services and compete in all telecommunications markets throughout Australia and are the most well-known brand in technology and communications industry.
We have operations in more than 20 countries, including in India where we’ve opened an Innovation and Capability Centre (ICC) in Bangalore, and have a presence in Pune and Hyderabad. In India, we’ve set out to build a platform for innovative delivery and engagement that will strengthen our position as an industry leader. We’re combining innovation, automation and technology to solve the world’s biggest technological challenges in areas such as Internet of Things (IoT), 5G, Artificial Intelligence (AI), Machine Learning, and more.
About the role:
Our Innovation and Capability Center at Bangalore is looking out for Senior Software Engineer – Java Microservices, as a senior technical expert in the team, the role:
The primary focus of this role is to provide software engineering technical expertise for O2A systems. As a senior technical expert in the team, the role:
Works with the capability Feature Team Lead and other team members to craft solutions that meet the strategic goals of the capability.
Create technical components as designed by the solution engineer. However, applies intelligence, and works with the solution engineer to change designs if there is a better solution. May take on solution engineering role as required.
Assists other team members in creation of technical components
To be successful in the role, you’ll.
8+ years of experience in delivery of technical components of large complex IT projects.
Experience with Agile delivery methodologies and helping teams explore, adopt and optimize Agile/Lean processes, principles and practices.
Develop solutions for the full stack: Java based back-end, NoSQL database.
Working experience in Java 8, AngularJS and NodeJS. Good Understanding of AWS cloud Services.
Knowledge of Microservices architecture, messaging system (RabbitMQ or Kafka), web development frameworks and REST APIs.
Has contributed to developing and maintaining agile and CI/CD process within a project.
Experience in DevOps environment would be an added advantage.
What can we offer you?
Dynamic, innovative and knowledgeable, our people are the brains behind amazing achievements such as keeping on top of the latest technology or masterminding the store of the future. And because they share the same vision, they take the time to pass on their knowledge, mentor you, and guide you in your career path.

Here you’ll have the opportunity to work with some of the best minds in the industry, people who are passionate about Telstra and technology, and who work together to achieve great things.
Not only will you be rewarded with a competitive salary package, but there are a range of lifestyle products and services that you can access, including options to purchase additional leave, volunteer leave and the list goes on. We’re committed to building a diverse and inclusive workforce. To enable everyone to participate, we’ve developed an ‘All Roles Flex’ policy to consider flexible ways of working for every role. To learn more, visit our Telstra Careers Website: tel.st/allrolesflex
Sounds like you?

A career with us will give you a platform to shape tomorrow through technology. For you, that means helping us to push the boundaries of what’s possible today, and in the future. It also gives you the opportunity to empower millions helping businesses grow, evolve and reach their potential.

At Telstra, you can thrive, your way. We foster new ideas, we embrace different ways of working and thinking, and we believe an inclusive and diverse team will lead us to innovate for the future."
Teacher Recruitment & Training,"Mumbai, Maharashtra",Whitehat Education Technology Pvt. Ltd.,"₹3,00,000 - ₹4,50,000 a year",Sponsored,None
Ionic 4/ Angular developer 6,"Kolkata, West Bengal",PatientMD,"₹4,00,000 - ₹12,00,000 a year",Sponsored,"*Company Background
*In 2030, Artificial Intelligence and Robotics will touch 800 Million jobs. The world will split into creators and consumers. WhiteHat Jr makes kids creators in the new world with the first structured coding curriculum in the world for early childhood. Kids learn logic, structure, sequence and algorithmic thinking to generate creative outcomes like animations and apps. All classes are taught via a live 1:1 Online platform connecting Top 99.9th percentile of certified teachers to kids 6-14 years of age.
Location- WeWork Powai, Near L&T. (Mumbai Location only)
More about WhiteHat Jr :
https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/former-disney-india- heads-edtech-startup-raises-10-million-in-series-a-round/articleshow/71082167.cms?from=mdr
https://yourstory.com/2019/10/edtech-startup-mumbai-whitehatjr-kids-learn-coding
About Founder: Karan Bajaj, Ex-Discovery CEO | https://en.wikipedia.org/wiki/Karan_Bajaj *
Job Summary*
Recruit & train teachers at scale in delivering an excellent online classroom experience
Responsibilities and Duties
Teacher Screening: Conduct video interviews to shortlist candidates that meet the minimum requirements.
Identify training needs - content related or behavioral - and train teachers to deliver excellence classroom experience to students
Upskill current set of teachers to become better teachers and mentors through continuous training and coaching
Qualifications and Skills
Prior coding experience preferable - either through professional work experience or through teaching coding
Prior training / recruitment experience preferred
Strong Comfort with Technology: All demo classes will be done online and require a native comfort with technology.
Communication Skills: Effective oral and written communication skills. Speak in a professional, personable way to potential teachers and inform them about job requirements and answer any questions they might have.
Excellent interpersonal and coaching skills
Persistence: Follow-up hiring leads to complete the hiring and training process to on-board them on the Whitehat teaching platform
Flexibility with a strong sense of ownership for work
Benefits
Salary - From 3-4.5 lac per annum. Additional incentives of up to 15,000 Rs per month
Job Type: Full-time
Salary: ₹300,000.00 to ₹450,000.00 /year
Language:
English (Preferred)"
