Title,Location,Company,Salary,Sponsored,Description
Data Scientist,"Mumbai, Maharashtra",Canary Health Technologies Inc.,"₹3,50,000 - ₹4,50,000 a year",Organic,"We are looking for a Machine Learning (ML)
CI/CD (Continuous Integration and Continuous Delivery ) Engineer to help us create artificial intelligence products.
Machine Learning Engineer responsibilities include creating machine learning models and retraining systems.
To do this job successfully, you need exceptional skills in statistics and programming.
If you also have knowledge of data science and software engineering, we’d like to meet you.
Your ultimate goal will be to shape and build efficient self-learning applications.
Responsibilities:
Study and transform data science prototypes
Design machine learning systems
Research and implement appropriate ML algorithms and tools
Develop machine learning applications according to requirements
Select appropriate datasets and data representation methods
Run machine learning tests and experiments
Perform statistical analysis and fine-tuning using test results
Train and retrain systems when necessary
Extend existing ML libraries and frameworks
Keep abreast of developments in the field
Requirements:
Proven experience as a Machine Learning Engineer or similar role
Understanding of data structures, data modeling and software architecture
Deep knowledge of math, probability, statistics and algorithms
Ability to write robust code in Python, Java, R and Azure
Familiarity with machine learning frameworks (like Keras or PyTorch) and libraries (like scikit-learn)
Excellent communication skills
Ability to work in a team
Outstanding analytical and problem-solving skills
BSc in Computer Science, Mathematics or similar field; Master’s degree is a plus
Job Type: Full-time
Experience:
Machine Learning: 1 year (Preferred)
azure: 1 year (Preferred)
Work Remotely:
Yes"
Internship Training For Artificial Intelligence,"Thiruvananthapuram, Kerala",Oracuz Infotech,"₹15,000 a month",Organic,"Primary Responsibilities:
This project requires a data scientist to build a python-based classification model prototype that analyses raw data files and establishes output data ranges across dimensions.
This data model will deliver analytical results indicating type based on the inputted data.
This model should run on all new samples received in our cloud, accepting payloads and outputting staged-output scores. Outputs will be appended to existing record for review, analysis, and reporting.
Sample data is currently in an AWS cloud which is where your model will reside and be deployed. Upon completion, the deployed model will automatically ingest, process new data samples received through a web app and stored in an AWS DB, outputting classification results. Results will classify/stratify into groups of cohorts.
Specific Responsibilities:
Build, develop, and deliver core model in AWS infrastructure (EC2 (preferred), Sagemaker, Lambda, etc)
Configure necessary AWS infrastructure to support the model
Model must be deployed in AWS environment
Model must process payloads and produce scores saved for reporting and access
Daily or every-other-day check-ins to discuss updates, progress, challenges, and results
Knowledge/Skills/Abilities:
3-5 years of work experience.
Good understanding of how machine learning, deep learning and A.I. algorithms work
A person experienced in performing data analysis and model development for dataset related to spectroscopy / chemometrics or similar will be an added advantage
Extensive experience in model serving and workflow tools to enable rapid and reliable ML experimentation at scale.
Practical cloud computing experience with AWS technologies utilizing infrastructure as code methodologies to create high performance and data intensive platforms.
Programming skills in Python, R, SQL programming with the ability to quickly create prototype and debug solutions on Cloud Native / Linux /embedded platforms.
More information will be provided to the successful applicant.
Job Type: Contract
Salary: ₹350,000.00 to ₹450,000.00 /year
Experience:
Machine learning: 2 years (Preferred)
Education:
Bachelor's (Required)
Industry:
Scientific Research & Development
Work Remotely:
Temporarily due to COVID-19"
Trade Operations Associate,"Noida, Uttar Pradesh",DeepR Analytics,"₹3,00,000 - ₹6,00,000 a year",Sponsored,"AI is the latest buzzword in Tech. All the major enterprises will make use of AI in the future to improve their productivity. Tech giants like Apple, Google and Facebook have already climbed on the bandwagon of AI. So what are you waiting for? Both Data Science and Machine Learning are generating more jobs making these two areas the fastest growing tech employment areas today.
According to the latest industry estimates, an AI professional with an experience of 2-4 years can earn annually ₹ 15-₹ 20 lakhs ($20.6-27.5K). Experienced professionals with 4-8 years can expect up to ₹ 20-₹ 50 lakhs ($20.6-68.8K).
The demand for AI certified professionals will grow along with the developments in AI. Getting trained in AI will give you an edge over other IT professionals as AI is the future of IT.
Job Types: Full-time, Part-time, Internship, Fresher
Salary: ₹15,000.00 /month
Experience:
total work: 1 year (Required)
Education:
Diploma (Preferred)"
Python Developer with Machine Learning,"Chennai, Tamil Nadu",Checktronix India Private Limited,None,Sponsored,"We're DeepR Analytics (www.deepranalytics.com), a company based out of Toronto, Canada, that develops algorithmic trading solutions and products primarily focused on merging innovative trading algorithms with recent advances in machine learning algorithms such as deep learning and reinforced learning to automate trading and reap profits. As algorithms run on their own but need supervision to work efficiently, we have a trade operations desk that is responsible for its smooth functioning and troubleshooting.
Responsibilities:
You will be part of the Algorithm trading desk, and responsible for real time monitoring of the trading algorithm.
Overseeing of the algorithm would involve:
Observing how the algorithm is taking positions and identifying any irregular trading behaviors
Manually clearing positions, if required
Enhance firm’s trading activities by reviewing and analyzing trade executions and reconciliations
Prepare performance sheets & reports
General technical and fundamental capital markets research.
Perks & Benefits:
Cutting-edge work equipment
Healthy dinners
Two-way free transportation
Health Insurance for self & family
Job requirements:
A minimum of bachelor’s degree in any discipline
Strong pattern recognition skills, strong memory and attention to detail
Strong interest in financial markets
General understanding of market data
Passion for observing markets in real time
Exceptional attention to detail and desire to understand issues deeply
Prior securities trading experience and knowledge is preferred
Strong knowledge of excel
Prior knowledge of any trading platform or any charting software is preferred
Strong English communication skills
Will be required to take FINRA’s Series 57 exam after joining
Willing to work in the night shift: 6:30 PM to 3:00 AM
Job Type: Full-time
Salary: ₹300,000.00 to ₹600,000.00 /year
Experience:
work: 1 year (Required)
total work: 1 year (Required)
Education:
Bachelor's (Required)"
Engineer - Angular,"Pune, Maharashtra",Numerator,None,Sponsored,"Job Description
We are looking for Python Developer with Machine Learning
Roles & Responsibilities
Experience object oriented programming (OOP) concepts using Python
Experienced with full software development life-cycle, architecting scalable platforms, database design and agile methodologies
Strong experience using Web Services and APIs in python (using frameworks like Flask or Django).
Experience in using Design Patterns such as MVC
Proficient in SQL databases MySQL, PostgreSQL, Oracle and MongoDB.
Good knowledge in maintaining various version controls systems such as GIT
Experience in Deployment/Deployment tools: Docker, TeamCity, Postman, Swagger Spec
Experience in Go-alerts, Grafana monitors, Kibana dashboards
Ability to successfully multi-task and prioritize work.
Identify and suggest various opportunities to improve efficiency and functionality
Automated test cases, Unit and integration test and clean coding practices are must
Proficiency with a deep learning framework such as TensorFlow or Keras
Proficiency with Python and basic libraries for machine learning such as scikit-learn and pandas
Job Type: Full-time
Experience:
total work: 2 years (Preferred)
Education:
Bachelor's (Preferred)"
Computer Trainer,"Lucknow, Uttar Pradesh",Livewire Hazratganj,"₹8,000 - ₹12,000 a month",Sponsored,"What We Do and How?
We are a market research company, revolutionizing how it's done! We mix fast paced development and unique approaches to bring best practices and strategy to our technology. Our tech stack is deep, leveraging several languages and frameworks including Python, C#, Java, Kotlin, React, Angular, and Django among others. Our engineering hurdles sit at the intersection of technologies ranging from mobile, computer vision and crowdsourcing, to machine learning and big data analytics.
Our Team
From San Francisco to Chicago to Ottawa, our R&D team is comprised of talented individuals spanning across a robust tech stack. The R&D team is comprised of product, data analytics, engineers across Front End, Back End, DevOps, Business Intelligence, ETL, Data Science, Mobile Apps, and much more. Across these different groups we work towards one common goal: To build products into efficient and seamless user experiences that help our clients succeed.
About the Role
The ideal candidate for this role is a front-end software engineer capable of taking ownership of feature development and front-end architecture. We're creating an R&D team in Pune that has deep engineering experience to build web experiences for the future. To help accomplish this goal, you will have the environment to execute on your vision, the tools you need to rapidly iterate through your ideas and a dedicated team to help make you and your work better. In addition to writing quality software, we're looking for individuals who also enjoy the other aspects of building a new company: designing features, making good product decisions, programming at all levels of the stack, and the wearing of many hats.
Responsibilities:
Design and implement front-end
Participate in peer code review
Participate in all sprint ceremonies
Deliver the code with good quality
Be a team player
Participate in team meetings
Collaborate with other team members
Debugging
Skills & Requirements
BS or MS in Computer Science or equivalent work experience
3+ years of experience in UI frameworks Angular, Typescript
Strong understanding of Observables using RxJS
Understanding of state management using NgRx or Akita.
Knowledge of unit & E2E testing
Knowledge of agile development process
Experience with version control systems (Git, Subversion etc.)
Having experience in any of the following would be a valuable asset:
Experience working with AWS
Knowledge of business rules engines
Experience in Java
Experience with DevOps tooling such as Terraform, Nomad, and Consul
Programming experience on Unix based infrastructure
We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law."
Python/ Machine Learning Internships - B.E/B.Tech ( Pursuing...,"Bengaluru, Karnataka",TechCiti Technologies Private Limited,None,Sponsored,"Livewire Hazratganj is seeking a new computer teacher. The computer teacher will be required to provide classroom and online classes in fundamental programming languages like C/C++, Java and Python and special programs like AI, ML and BlockChain.
The candidate requirements are as follows:
B-Tech IT/CS, EE, ECE, MCA, BSc-IT, BSc Electronics, B-Com
Skills: Programming skills in C/C++, Java, Python is preferable. Knowledge of Machine Learning and AI would be advantageous.
Ideal for recent graduates and freshers.
Training: Training will be provided in ML, AI, BlockChain and Full Stack Mean Stack Program.
Job Type: Full-time
Salary: ₹8,000.00 to ₹12,000.00 /month
Experience:
total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Industry:
Education & Instruction
Work Remotely:
Temporarily due to COVID-19"
Software Engineer - Machine Learning with Cloud,Karnataka,Telstra,None,Sponsored,None
Data Scientist,"Mumbai, Maharashtra",Canary Health Technologies Inc.,"₹3,50,000 - ₹4,50,000 a year",Sponsored,"Develop and maintain Cognitive platform
Analyze business requirements and enhance the platform.
Continue improving the platform by experimenting with different modelling techniques.
Maintaining and improving the documentation of the platform.
Prefer to have basic understanding of platform support.
Building new capabilities for the platform to achieve minimal human intervention.
Making platform highly configurable to easily meet business and development needs.
Building strong monitoring and alerting services for the platform.
Designing platform solutions in accordance with standard Telstra design principles and conventions.
Problem solving issues that arise in day to day running of Business processes and providing timely responses and solutions as required.
Achieve a well-defined, functioning and repeatable set of key business, with product owners and technology processes to ensure consistent quality is maintained
Perform application performance, load analysis and assist in capacity planning as required to support the solution
Technology Assessments and Estimation of new features
Mandatory Skills & Tools
Hands on development experience in Python, and Classic Machine Learning
Keeping up to date with latest modelling/deploying techniques
Jupyter Notebook
Strong in requirement gathering and analysis (ability to work with a structured and methodical approach, combined with an inquiring mind).
Strong in design principles and modular programming techniques.
Hands on experience with Continuous Integration and Delivery pipelines. Enhancing and improving CI/CD capabilities to reduce cycle time while retaining quality.
Good To Have
Experience in new development projects is preferred.
Experience in Test-driven development is preferred.
Deep learning modelling
PowerShell, and Bash is desired.
Knowledge of Cloud Service is preferred"
Machine Learning & AI Researcher,"Bengaluru, Karnataka",Archeron Group,None,Organic,"Primary Responsibilities:
This project requires a data scientist to build a python-based classification model prototype that analyses raw data files and establishes output data ranges across dimensions.
This data model will deliver analytical results indicating type based on the inputted data.
This model should run on all new samples received in our cloud, accepting payloads and outputting staged-output scores. Outputs will be appended to existing record for review, analysis, and reporting.
Sample data is currently in an AWS cloud which is where your model will reside and be deployed. Upon completion, the deployed model will automatically ingest, process new data samples received through a web app and stored in an AWS DB, outputting classification results. Results will classify/stratify into groups of cohorts.
Specific Responsibilities:
Build, develop, and deliver core model in AWS infrastructure (EC2 (preferred), Sagemaker, Lambda, etc)
Configure necessary AWS infrastructure to support the model
Model must be deployed in AWS environment
Model must process payloads and produce scores saved for reporting and access
Daily or every-other-day check-ins to discuss updates, progress, challenges, and results
Knowledge/Skills/Abilities:
3-5 years of work experience.
Good understanding of how machine learning, deep learning and A.I. algorithms work
A person experienced in performing data analysis and model development for dataset related to spectroscopy / chemometrics or similar will be an added advantage
Extensive experience in model serving and workflow tools to enable rapid and reliable ML experimentation at scale.
Practical cloud computing experience with AWS technologies utilizing infrastructure as code methodologies to create high performance and data intensive platforms.
Programming skills in Python, R, SQL programming with the ability to quickly create prototype and debug solutions on Cloud Native / Linux /embedded platforms.
More information will be provided to the successful applicant.
Job Type: Contract
Salary: ₹350,000.00 to ₹450,000.00 /year
Experience:
Machine learning: 2 years (Preferred)
Education:
Bachelor's (Required)
Industry:
Scientific Research & Development
Work Remotely:
Temporarily due to COVID-19"
Developer- Machine Learning & Computer Vision,"Mahal, Andhra Pradesh",Drishti Tech,None,Organic,"Application: Mail your Resume and Cover letter to careers@archerongroup.com with the Job Code in the Subject line . You will need to attach your resume and any other supporting documents required for the job description.

Machine Learning & AI Researcher Jobcode: Res042
We also welcome Phd’s, Post doctoral researchers , mathematicians & computer scientists to our organization’s elite AI team .
We are currently looking for researchers in the following fields :
Computer vision
Combinatorial optimization
Machine Learning & tensor flow
Quantum computing
Algorithm development
Python Developers and computer scientists
Job Locations
Bangalore : India"
Ai Scientist,"Mumbai, Maharashtra",Accrete.AI,None,Organic,"Responsibilities
Design & implement machine learning software solutions
Interact with business heads & department heads to gather feedback & clarification
Research & apply new technologies for improvement of performance in technical activities
Perform assigned tasks within stipulated time period & cost
Prepare & update Technical documentation
Code management in GIT & version control repository

Requirements - Skills, Experience & Qualitfications
Minimum Qualifications.
Technical Skills:
Hands on experience developing,releasing & maintaining software applications
Knowledge of Python scripting language
Good knowledge of technologies such as Python, Machine Learning & Computer vision
Should have good logical and problem solving skills
Soft Skills :
Should have excellent verbal and written communication skills.
Ability to work independently with minimal supervision and as part of a team
Qualifications & Experience:
Bachelor's Degree in Computer Science, Mathematics, Computer Engineering or equivalent). *minimum required qualification
2 years & above work experience in with designing & implementing various Machine learning & Computer Vision Solutions
Preferred Qualifications.
Master's / Advanced Degree in Computer Science, Mathematics, Computer Engineering, or related field of study"
Junior Data Scientist,"Visakhapatnam, Andhra Pradesh",SAPIENTIAL TECHNOLOGIES PVT LTD,None,Organic,"Location: Mumbai, India
About Us
Most of the world’s digital information was created in the last few years with the vast majority of that information being unstructured in the form of text, tweets, videos, images, blogs, etc. The rate of growth of digital information vastly exceeds our biological processing abilities. The consequence for investors is that it’s becoming harder to make sense of the factors that drive financial markets. Acting upon partial understanding of vast quantities of information (i.e., heuristics) infuses investment decisions with cognitive biases. In order to beat markets and make money, humans need to augment their reasoning capacity, consider the relevance of more information, and make bias-free decisions.
At Accrete.AI, our vision is to help investors generate alpha, or excess returns, by training machines to think in the language of the markets. We leverage deep learning and Machine Augmented Collective Intelligence (MACI) to train machines to reason and learn so they can help human investors make better investment decisions.
About You:
Two to three years of experience with Artificial Intelligence, Quantitative and Qualitative Analytics, Deep Learning, Machine Learning, Natural Language processing and Unstructured data analytics
Good knowledge of machine learning techniques, feed-forward, recurrent and convolutional neural networks, entropy models, supervised and unsupervised learning
Experience with one of the following: Theano, Tensorflow, Caffe, or any other deep learning/machine learning framework
Strong willingness and aptitude for learning new concepts and analytical approaches
Ability to formulate hypotheses, draw conclusions and deliver results
Experience working with datasets, and strong interest in deep data analysis – you need to be a detective at heart.
Effective interpersonal communication skills
Must have at least a Master’s degree or PhD, preferably in Applied Mathematics, Computer Science, Statistics or Economics
Responsibilities
Work with deep learning models optimize/customize/refine them
Define and design corpus structures, ANNs, and required activation functions
Document use cases and develop component and Interaction (sequence) diagrams
Design, development and delivery of tested code in an innovative, and, evolutionary environment.
Work effectively in teams, managing and leading teams
Provide effective, constructive feedback to the delivery leader
Manage client expectations and work with an agile mindset with machine learning and AI technology"
Computer Vision Engineer,"Bengaluru, Karnataka",Cartisan,"₹8,00,000 - ₹12,00,000 a year",Organic,"Job Profile: Junior Data Scientist
Work Location: Visakhapatnam, IN
Educational Qualifications: B.E/B.Tech/M.E/M.Tech
Experience: 1-4 years of work experience in machine learning and data mining domain, where you have been actively involved in industry research.
We will be willing to take exceptionally qualified freshers too.
Job Description:
You should be self-motivated to solve interesting research problems that have a huge business and revenue potential.
Strong communication skills are needed.
You should be able to explain and discuss deeply technical stuff on a day to day basis.
The ability to understand others, as well as having the communication skills to discuss science on a daily basis is an absolute requirement.
As a data scientist, you’d be working towards developing cutting edge products and solutions that are based on state of the art machine learning algorithms and challenging problems in the web-analytics domain.
A real opportunity to expand your skill-sets and a chance to learn and use the latest advances and approaches in machine learning and data mining on real world datasets
Detailed Description:
In this role, you will be required to have the following skills:
Intermediate to advanced knowledge of machine learning, probability theory, statistics and algorithms. You will be required to discuss and use various algorithms and approaches on a daily basis.
Extremely strong programming skills: Since most of the core R&D teams’ work involves solving problems in the big-data domain, preparing datasets for algorithmic exploration is a significant part of the job. You should have strong programming skills (preferably in python), in order to play around with the raw data, and also for deploying various algorithms
Strong analytical skills: We seek individuals who try to look at a problem from various angles, and who have deep analytical skills to understand, grasp and discuss deeply technical and significantly complicated problems, and the solutions that the R&D team is working on.
Job Types: Full-time, Fresher, Walk-In
Experience:
work: 1 year (Preferred)
4 total work: 1 year (Preferred)
Education:
Bachelor's (Preferred)
Work Remotely:
No"
